AspectCompareSub2,DA,0.9750000000000001,0.0,0.24882875641001773,1.1953315455757332e-06
AspectCompareSub2,DA,0.9750000000000001,0.020833333333333332,0.28013476068780063,1.34572033109657e-06
AspectCompareSub2,DA,0.9750000000000001,0.041666666666666664,0.2893485988750551,1.3899820619348962e-06
AspectCompareSub2,DA,0.9750000000000001,0.0625,0.31679265372423915,1.5218186911614836e-06
AspectCompareSub2,DA,0.9750000000000001,0.08333333333333333,0.3370172448390821,1.6189742293907828e-06
AspectCompareSub2,DA,0.9750000000000001,0.10416666666666667,0.3736931047633417,1.7951588993665692e-06
AspectCompareSub2,DA,0.9750000000000001,0.125,0.4487428742847439,2.1556853846948888e-06
AspectCompareSub2,DA,0.9750000000000001,0.14583333333333334,0.5134898342978875,2.466718903892774e-06
AspectCompareSub2,DA,0.9750000000000001,0.16666666666666666,0.5197386319313009,2.4967370780013563e-06
AspectCompareSub2,DA,0.9750000000000001,0.1875,0.6098863927333877,2.9297917771623724e-06
AspectCompareSub2,DA,0.9750000000000001,0.20833333333333334,0.6135614170961584,2.947445976841531e-06
AspectCompareSub2,DA,0.9750000000000001,0.22916666666666666,0.6307894759591058,3.0302066775138574e-06
AspectCompareSub2,DA,0.9750000000000001,0.25,0.6561678082614061,3.152119922641589e-06
AspectCompareSub2,DA,0.9750000000000001,0.2708333333333333,0.7123195401113218,3.4218634096375786e-06
AspectCompareSub2,DA,0.9750000000000001,0.2916666666666667,0.7192600913634424,3.455204651924199e-06
AspectCompareSub2,DA,0.9750000000000001,0.3125,0.7434642732771166,3.5714774758280185e-06
AspectCompareSub2,DA,0.9750000000000001,0.3333333333333333,0.7493655823823466,3.5998263734210733e-06
AspectCompareSub2,DA,0.9750000000000001,0.3541666666666667,0.7825222941392751,3.7591056467752796e-06
AspectCompareSub2,DA,0.9750000000000001,0.375,0.7827366461024396,3.7601353575977876e-06
AspectCompareSub2,DA,0.9750000000000001,0.3958333333333333,0.7899460025934608,3.7947678950960618e-06
AspectCompareSub2,DA,0.9750000000000001,0.4166666666666667,1.142917541919928,5.49038387507596e-06
AspectCompareSub2,DA,0.9750000000000001,0.4375,1.1778491950779773,5.658189668752488e-06
AspectCompareSub2,DA,0.9750000000000001,0.4583333333333333,1.5803956986517582,7.591955448982795e-06
AspectCompareSub2,DA,0.9750000000000001,0.4791666666666667,1.898054377288645,9.117934378342939e-06
AspectCompareSub2,DA,0.9750000000000001,0.5,2.0039079822848715,9.62643731462096e-06
AspectCompareSub2,DA,0.9750000000000001,0.5208333333333334,2.170583887367607,1.042712036310466e-05
AspectCompareSub2,DA,0.9750000000000001,0.5416666666666666,2.7759025926229377,1.333496973693863e-05
AspectCompareSub2,DA,0.9750000000000001,0.5625,3.2437129844448696,1.5582252272770115e-05
AspectCompareSub2,DA,0.9750000000000001,0.5833333333333334,3.4876285780161655,1.675398180942049e-05
AspectCompareSub2,DA,0.9750000000000001,0.6041666666666666,3.8414484706712675,1.8453673136278066e-05
AspectCompareSub2,DA,0.9750000000000001,0.625,3.9667535580161823,1.905561772614569e-05
AspectCompareSub2,DA,0.9750000000000001,0.6458333333333334,3.967341172562362,1.9058440527713408e-05
AspectCompareSub2,DA,0.9750000000000001,0.6666666666666666,4.044741929079155,1.943026075963024e-05
AspectCompareSub2,DA,0.9750000000000001,0.6875,4.102003440585706,1.970533544166716e-05
AspectCompareSub2,DA,0.9750000000000001,0.7083333333333334,4.118636844647351,1.9785239520568836e-05
AspectCompareSub2,DA,0.9750000000000001,0.7291666666666666,4.210117677167214,2.0224698072322144e-05
AspectCompareSub2,DA,0.9750000000000001,0.75,4.237369068535924,2.035560917855366e-05
AspectCompareSub2,DA,0.9750000000000001,0.7708333333333334,4.259803358471759,2.0463379738716363e-05
AspectCompareSub2,DA,0.9750000000000001,0.7916666666666666,4.399213541173754,2.1133082837194185e-05
AspectCompareSub2,DA,0.9750000000000001,0.8125,4.41482993659683,2.120810137744131e-05
AspectCompareSub2,DA,0.9750000000000001,0.8333333333333334,4.530591712611815,2.1764201502840693e-05
AspectCompareSub2,DA,0.9750000000000001,0.8541666666666666,4.864472429827959,2.336810838042954e-05
AspectCompareSub2,DA,0.9750000000000001,0.875,5.031250614787129,2.416928276425785e-05
AspectCompareSub2,DA,0.9750000000000001,0.8958333333333334,5.082210564066033,2.4414085799939304e-05
AspectCompareSub2,DA,0.9750000000000001,0.9166666666666666,5.640879286126425,2.7097836491137077e-05
AspectCompareSub2,DA,0.9750000000000001,0.9375,6.114403986486198,2.9372569605249712e-05
AspectCompareSub2,DA,0.9750000000000001,0.9583333333333334,6.448238822739125,3.097625607839871e-05
AspectCompareSub2,DA,0.9750000000000001,0.9791666666666666,9.297611335476015,4.466416296950784e-05
AspectCompareSub2,DA,0.9750000000000001,1.0,11.84612060373631,5.6906773375533306e-05
AspectCompareSub,DA,0.9750000000000001,0.0,0.24882875641001773,1.1953315455757332e-06
AspectCompareSub,DA,0.9750000000000001,0.020833333333333332,0.28013476068780063,1.34572033109657e-06
AspectCompareSub,DA,0.9750000000000001,0.041666666666666664,0.2893485988750551,1.3899820619348962e-06
AspectCompareSub,DA,0.9750000000000001,0.0625,0.31679265372423915,1.5218186911614836e-06
AspectCompareSub,DA,0.9750000000000001,0.08333333333333333,0.3370172448390821,1.6189742293907828e-06
AspectCompareSub,DA,0.9750000000000001,0.10416666666666667,0.3736931047633417,1.7951588993665692e-06
AspectCompareSub,DA,0.9750000000000001,0.125,0.4487428742847439,2.1556853846948888e-06
